#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8,Xc2.lambda9,Xc2.lambda10,Xc2.lambda11,Xc2.lambda12,Xc2.lambda13,Xc2.lambda14,Xc2.lambda15,Xc2.lambda16,Xc2.lambda17,Xc2.lambda18,Xc2.lambda19,Xc2.lambda20,Xc2.lambda21,Xc2.lambda22,Xc2.lambda23,Xc2.lambda24,Xc2.lambda25,Xc2.lambda26,Xc2.lambda27,Xc2.lambda28,Xc2.lambda29,Xc2.lambda30,target
sp|P99110_p|DNAK_STAAN,12.87592644,5.633217817,7.779205556,14.21716878,0.268248467,8.852199426,15.55841111,12.3394295,0.804745402,10.99818717,12.3394295,14.48541724,2.682484675,3.487230077,5.364969349,9.388696361,10.7299387,0,2.14598774,13.68067184,0.023636321,0.025142952,0.02467869,0.023592069,0.023640863,0.025680895,0.023489331,0.022962518,0.024464229,0.025070166,0.02478593,0.023411707,0.025259354,0.02403695,0.024141772,0.024726184,0.024705,0.024858761,0.023135303,0.024480737,0.023808949,0.023800806,0.023792022,0.024351703,0.025785062,0.025198079,0.025396095,0.025201314,0.024423362,0.024094408,1
sp|Q81JK8_p|SODM2_BACAN,2.384545546,1.589697031,4.504141587,2.914444556,0.52989901,2.119596041,4.239192082,3.444343567,2.649495051,2.119596041,6.093838618,2.914444556,0.794848515,1.589697031,2.384545546,3.974242577,2.384545546,1.589697031,3.444343567,3.444343567,0.025072212,0.026027833,0.02378429,0.023725752,0.024628291,0.026649479,0.022936372,0.025568284,0.026732183,0.02394242,0.025569924,0.026419336,0.025070083,0.025354003,0.026070571,0.024683435,0.024767048,0.022989301,0.023561218,0.023655811,0.02467597,0.024772416,0.021819014,0.024319707,0.023822248,0.023632624,0.024329616,0.02301981,0.023472786,0.023978459,1
sp|P28764_p|SODM_LISMO,5.390612655,1.540175044,3.850437611,2.823654248,0,0.513391681,4.620525133,3.850437611,2.053566726,1.796870885,4.107133452,3.337045929,0.513391681,2.566958407,2.566958407,2.566958407,3.337045929,1.540175044,2.053566726,2.823654248,0.025600302,0.024513258,0.023964437,0.02349826,0.025636441,0.025149585,0.022672959,0.026229809,0.024764322,0.024112226,0.025857632,0.024840694,0.026193295,0.024141209,0.026388573,0.024641616,0.025014931,0.024044389,0.024524617,0.024963522,0.025139787,0.024826528,0.025749259,0.025029607,0.023758224,0.022714131,0.02500481,0.024423947,0.023628267,0.026277521,1
sp|P99098_p|SODM1_STAAN,4.102857276,1.025714319,4.102857276,2.564285797,0,1.282142899,5.385000174,3.077142957,2.051428638,2.051428638,4.615714435,3.846428696,0.512857159,2.051428638,2.307857218,2.051428638,2.820714377,1.795000058,1.795000058,3.590000116,0.024873274,0.025510876,0.023829916,0.023856255,0.02477406,0.026002988,0.023776045,0.025912725,0.023749122,0.02492919,0.026356803,0.024616131,0.025855851,0.025214531,0.026043225,0.026204014,0.024187247,0.0241768,0.024803165,0.024492909,0.024185588,0.023160722,0.024853765,0.02444647,0.022522226,0.024874127,0.026569956,0.022827312,0.023809772,0.027156356,1
sp|P0A355_p|CSPA_LISMO,1.439521626,0.479840542,0.719760813,1.199601355,0,1.439521626,1.679441897,2.159282439,0.239920271,0.479840542,0.239920271,0.959681084,0.239920271,1.679441897,0.239920271,0.479840542,0.479840542,0.239920271,0,1.439521626,0.026431822,0.0274139,0.022764869,0.029637685,0.027883525,0.027564559,0.026740927,0.027572109,0.022718683,0.025604502,0.024465897,0.022942286,0.026264894,0.023109986,0.028513548,0.027050127,0.021964852,0.024904327,0.02177151,0.024435433,0.022758818,0.021303393,0.023283297,0.028055645,0.027432818,0.024171369,0.030436067,0.027111759,0.022525252,0.023245872,1
tr|Q81L72_p|Q81L72_BACAN,9.132446526,2.870197479,2.348343392,5.740394959,0.782781131,1.304635218,6.262249046,8.610592438,1.043708174,5.740394959,7.045030177,6.262249046,0.782781131,2.870197479,2.087416349,5.740394959,3.913905654,0,2.348343392,9.915227656,0.025672264,0.026821584,0.023531737,0.025049496,0.024079206,0.026329815,0.02495503,0.024143913,0.024403024,0.022750384,0.025598296,0.024657849,0.024449032,0.02643498,0.023014859,0.023778332,0.025701466,0.025322019,0.023839579,0.024206175,0.02534732,0.024720193,0.021144959,0.025166406,0.024709108,0.024638784,0.023701445,0.024630312,0.025862775,0.024412614,1
tr|A0A0H2UNG6_p|A0A0H2UNG6_STRPN,11.54450115,5.019348328,5.019348328,8.783859574,0.752902249,4.266446079,8.281924741,9.536761823,2.007739331,9.03482699,9.536761823,7.027087659,2.509674164,4.517413495,4.517413495,7.278055075,5.270315744,1.254837082,6.023217993,6.776120242,0.023791248,0.026161259,0.024622677,0.023957589,0.02665623,0.02648982,0.024677132,0.026081877,0.024676765,0.026024584,0.024015622,0.024093363,0.024989178,0.024568298,0.025167863,0.025402199,0.026860729,0.024287712,0.022934465,0.025291982,0.025769164,0.023916619,0.024385516,0.02466986,0.02492455,0.023857097,0.02467176,0.0255243,0.025586066,0.024977062,1
tr|Q8DN84_p|Q8DN84_STRR6,7.09906256,1.638245206,2.457367809,6.826021693,3.003449545,1.365204339,6.552980825,8.737307767,3.276490413,8.737307767,7.645144296,7.645144296,1.092163471,2.730408677,4.095613016,4.641694751,6.00689909,0.546081735,3.276490413,8.737307767,0.026195101,0.025518495,0.022822783,0.024901126,0.023323883,0.025940912,0.023004045,0.023915963,0.024774836,0.024486402,0.024936768,0.023058465,0.023982844,0.025606012,0.024063164,0.024169647,0.025055689,0.024031027,0.024300702,0.024827477,0.024080915,0.025226133,0.024543988,0.022944093,0.022178217,0.026162232,0.022533207,0.023115086,0.023488798,0.023771123,1
sp|Q8RP81_p|ENO_STRAG,12.14896068,4.958759462,4.462883516,7.190201221,0.495875946,2.727317704,10.1654569,11.90102271,0.991751892,8.181953113,7.190201221,5.702573382,2.479379731,3.719069597,2.727317704,4.710821489,6.446387301,0.743813919,4.462883516,7.190201221,0.026436437,0.028457896,0.023607501,0.024358171,0.024963847,0.023529097,0.024890973,0.025490772,0.026653732,0.02604771,0.024179927,0.023655091,0.025890936,0.026166796,0.024714423,0.023992364,0.024869606,0.025007879,0.022455301,0.024781723,0.02603496,0.024039112,0.024596415,0.025732653,0.026508075,0.025508145,0.023487361,0.024149394,0.026754331,0.0251014,1
sp|A0R3B8_p|ENO_MYCS2,15.49544764,5.252694114,2.888981763,8.141675877,0,3.151616468,8.666945288,12.08119646,1.575808234,5.252694114,12.08119646,3.67688588,1.83844294,2.626347057,4.464789997,6.828502348,6.303232937,0.787904117,2.626347057,8.404310582,0.025453799,0.027069976,0.024814709,0.02314616,0.024689075,0.024084922,0.024039753,0.024835785,0.024921103,0.025913559,0.024388245,0.023690365,0.025975635,0.024138959,0.024239495,0.023341543,0.024893812,0.024659523,0.023085107,0.024362003,0.025874377,0.024899124,0.023108935,0.025728497,0.025446632,0.024436856,0.024315462,0.023750663,0.022749844,0.025311378,1
sp|Q88YH3_p|ENO1_LACPL,11.96975933,3.90318239,6.765516143,7.80636478,0.260212159,2.602121593,10.66869853,10.40848637,1.561272956,8.847213418,7.285940462,7.025728302,3.90318239,3.642970231,3.122545912,5.984879665,7.025728302,0.520424319,3.90318239,7.80636478,0.026169186,0.027166006,0.024008132,0.022956438,0.025045205,0.023291848,0.025454829,0.024225726,0.026151991,0.024683067,0.025088316,0.023648998,0.025660486,0.025639105,0.024043393,0.024186954,0.024492048,0.02444234,0.021587698,0.024402133,0.025515592,0.023896705,0.024439251,0.024719917,0.024236087,0.026428817,0.025067984,0.022609496,0.024773998,0.025756095,1
sp|P9WQA3_p|ALF_MYCTU,11.96727777,1.9038851,3.535786614,5.167688128,1.087934343,3.263803028,5.983638885,9.247441913,2.719835857,4.895704542,7.071573227,6.527606056,1.9038851,3.535786614,4.079753785,5.167688128,4.079753785,0.271983586,3.263803028,7.887523984,0.025432975,0.024564016,0.025671656,0.022532325,0.026623125,0.023241498,0.024445069,0.023673623,0.02299312,0.024664277,0.02406702,0.023377148,0.023867925,0.024813609,0.023200426,0.024325663,0.02593814,0.02248854,0.022772372,0.023885824,0.025118538,0.023918616,0.023773142,0.022606791,0.027317962,0.025431613,0.024873338,0.024856901,0.024713576,0.022827586,1
tr|A0QY23_p|A0QY23_MYCS2,8.591892366,2.684966364,2.416469728,5.638429365,0,4.295946183,5.369932729,5.906926002,1.073986546,4.564442819,8.054899093,4.832939456,2.416469728,2.147973091,2.953463001,6.712415911,4.027449546,0.268496636,1.610979819,6.175422638,0.023545221,0.025671658,0.024394905,0.024648501,0.025216998,0.025079654,0.025509174,0.02344557,0.023878071,0.022626094,0.024308029,0.024527109,0.025179814,0.024728956,0.023880187,0.024258895,0.023499104,0.025002075,0.024001423,0.024365458,0.024286188,0.025620345,0.022556487,0.023572484,0.02366033,0.026042317,0.024838279,0.025095186,0.022989458,0.025075396,1
tr|F9UTT2_p|F9UTT2_LACPL,8.045714926,1.340952488,4.022857463,4.291047961,0.536380995,1.877333483,6.168381443,7.777524429,2.14552398,6.168381443,4.827428956,5.632000448,2.681904975,1.877333483,2.413714478,3.218285971,3.754666966,0.804571493,2.413714478,6.972952936,0.026301466,0.026589333,0.023297501,0.024893932,0.023817302,0.026293286,0.023376637,0.023688817,0.024394746,0.024818839,0.025461923,0.022637073,0.025888029,0.024817689,0.022367591,0.021968981,0.024818342,0.024266771,0.026206259,0.025546213,0.021797801,0.026242618,0.024883205,0.022328542,0.022904866,0.025332912,0.024618353,0.023432187,0.023643344,0.025174945,1
tr|Q9CED4_p|Q9CED4_LACLA,10.16167315,1.604474708,4.01118677,4.278599221,1.069649805,1.337062257,7.220136186,7.754961089,2.674124513,6.150486381,6.150486381,5.615661478,2.406712062,3.208949416,2.674124513,2.941536965,2.406712062,0.534824903,1.604474708,5.883073929,0.026097912,0.02636739,0.025568883,0.023500996,0.024813431,0.025781972,0.022694025,0.024691892,0.024014135,0.026755288,0.023099142,0.023586125,0.025295506,0.024355057,0.023296621,0.022442806,0.025181353,0.024208245,0.024509068,0.026384978,0.024316383,0.024065022,0.023343385,0.025980135,0.023986386,0.023268166,0.024711197,0.024045602,0.023823818,0.02240263,1
sp|A0QWW2_p|G3P_MYCS2,10.85078829,2.712697072,4.611585023,8.138091217,0.542539414,1.898887951,3.526506194,8.138091217,1.356348536,6.781742681,9.494439754,6.510472974,0.813809122,1.356348536,3.526506194,4.88285473,6.239203267,0.813809122,2.441427365,7.595551803,0.027009639,0.025276991,0.024899703,0.023112269,0.02523327,0.02667017,0.023332058,0.02453572,0.025915545,0.022569677,0.022807481,0.025469067,0.024654302,0.024126016,0.02303374,0.025440114,0.022743315,0.023409668,0.025251508,0.024591233,0.023963563,0.025550786,0.025440178,0.023430363,0.02282988,0.025019122,0.02282103,0.023012827,0.02221027,0.024370787,1
tr|F9UM10_p|F9UM10_LACPL,9.004664787,3.274423559,5.184503968,6.821715747,1.09147452,2.455817669,4.093029448,8.186058897,1.910080409,5.730241228,7.913190267,5.184503968,1.09147452,3.547292189,2.455817669,5.730241228,7.913190267,0.54573726,2.455817669,8.186058897,0.026008519,0.025750305,0.026248445,0.024477772,0.024864107,0.025895409,0.023415885,0.022453003,0.025768912,0.024683233,0.022402113,0.024376765,0.024542417,0.025163747,0.024652158,0.025370655,0.024215522,0.023709688,0.024180732,0.024363495,0.024175082,0.023790922,0.023886061,0.024205827,0.023043341,0.023227354,0.022491324,0.023502452,0.02291148,0.023354645,1
sp|P52987_p|G3P_LACLA,9.386311644,3.218163992,3.754524658,5.631786987,0.268180333,1.877262329,6.168147652,9.118131312,2.413622994,4.827245988,6.704508317,5.899967319,2.413622994,3.486344325,2.413622994,4.02270499,8.313590313,0.536360665,1.609081996,8.313590313,0.026503203,0.027512626,0.023452996,0.024388147,0.025144592,0.024762863,0.023122026,0.023711576,0.025790567,0.024721018,0.024075561,0.02458048,0.023794409,0.024829659,0.025870012,0.025204926,0.02397422,0.023014691,0.025157836,0.025230476,0.024519298,0.024091694,0.024895523,0.023538244,0.02209557,0.02425037,0.022503405,0.024343999,0.022915339,0.02382434,1
sp|P9WIE5_p|KATG_MYCTU,18.89851012,8.835667068,6.872185498,12.27175982,0.736305589,5.154139123,10.79914864,19.38938051,2.945222356,6.135879909,15.21698217,8.590231872,4.417833534,6.381315105,12.27175982,8.835667068,10.30827825,5.890444712,5.154139123,12.51719501,0.025653983,0.0256102,0.026252078,0.023780206,0.025174922,0.025373239,0.022757822,0.025068673,0.025980241,0.025073743,0.02473209,0.024404564,0.025769267,0.024493008,0.023952436,0.025765733,0.02493607,0.025419673,0.024440442,0.025789737,0.025318962,0.024827065,0.025082676,0.025189324,0.026152249,0.024444932,0.026010895,0.026601073,0.025576795,0.024932705,1
sp|A0QXX7_p|KATG2_MYCS2,17.2747831,8.884174163,7.897043701,13.32626124,0,6.416348007,11.84556555,19.0022614,3.454956619,6.169565391,15.05373955,9.130956779,3.208174003,6.909913238,12.33913078,10.11808724,11.84556555,5.922782775,4.935652313,10.85843509,0.025562143,0.025920712,0.026280975,0.024522659,0.025204823,0.025075442,0.023073456,0.02526441,0.025864005,0.024124204,0.025245906,0.024560622,0.024972563,0.024316963,0.023978214,0.025809833,0.024762328,0.025057303,0.024814055,0.025048772,0.025430147,0.024642755,0.025227053,0.025425238,0.025869875,0.024629083,0.026404672,0.025492857,0.025461511,0.025174807,1
tr|A0QWY0_p|A0QWY0_MYCS2,18.63459182,8.679124959,4.339562479,11.48707715,0.510536762,4.850099242,13.27395582,17.6135183,5.360636004,8.679124959,15.06083449,5.871172766,3.063220574,4.850099242,10.72127201,11.74234553,11.23180877,4.084294098,4.59483086,13.01868744,0.024605819,0.02566573,0.024839717,0.025293138,0.023366643,0.024007485,0.024841723,0.025193385,0.024800214,0.02575086,0.025594178,0.025658878,0.024200641,0.024094891,0.024379061,0.024586136,0.025618316,0.024570702,0.025093894,0.024925851,0.024795581,0.024801738,0.025302169,0.025668979,0.025065467,0.024282748,0.024217386,0.024748878,0.024670716,0.024090698,1
sp|P0DOB5_p|PFKA_LACLA,8.541297316,4.521863285,4.773077912,4.270648658,0.251214627,1.004858508,6.029151047,12.05830209,2.009717016,6.531580301,6.531580301,4.019434031,1.758502389,3.014575523,2.260931643,4.019434031,4.270648658,0,2.009717016,7.536438809,0.025571651,0.026773803,0.024792903,0.022679262,0.026445364,0.025130048,0.024146682,0.025723764,0.023585486,0.025646524,0.02562298,0.025005085,0.02440305,0.025653097,0.025408356,0.024279049,0.024399454,0.023284368,0.025229716,0.0250878,0.025825495,0.025222543,0.024306096,0.024953646,0.024549571,0.026059304,0.023218168,0.023609294,0.025638187,0.026534626,1
sp|Q88YH5_p|PGK_LACPL,8.063370511,2.340978535,4.681957071,8.84369669,0,1.040434905,7.022935606,11.18467523,1.820761083,8.323479237,8.583587963,9.624022868,2.340978535,3.38141344,3.641522166,6.502718154,4.161739619,0.520217452,2.080869809,9.884131594,0.024297943,0.026074678,0.024547767,0.025311397,0.025834969,0.025685926,0.024078971,0.025787763,0.025339661,0.024828939,0.023028572,0.024435588,0.022817774,0.024934454,0.024380935,0.024468292,0.024778133,0.025210288,0.025217421,0.024233779,0.024226168,0.023300179,0.024713654,0.024715511,0.025034142,0.023784952,0.026952344,0.02389228,0.023142559,0.024836237,1
sp|Q9CIM0_p|GPMA_LACLA,5.781462462,2.408942692,3.1316255,4.576991116,0,1.445365615,4.336096846,3.372519769,1.686259885,2.890731231,5.781462462,4.336096846,0.722682808,1.927154154,2.649836962,2.168048423,1.927154154,1.445365615,1.927154154,3.613414039,0.025380011,0.028091083,0.025570799,0.025591276,0.026844229,0.02653343,0.022077076,0.024689249,0.0272069,0.023848643,0.024354671,0.027569209,0.027315135,0.023171508,0.02428678,0.025568571,0.026249463,0.026508814,0.025734345,0.026414596,0.023830918,0.022952126,0.026124484,0.025844258,0.025049506,0.025367227,0.024476662,0.024616789,0.024024385,0.023813589,1
sp|Q88UI4_p|G6PI_LACPL,10.34486105,4.541646314,6.307842102,7.569410523,0,3.280077893,8.578665259,9.84023368,1.513882105,6.560155786,8.578665259,7.317096839,3.280077893,5.046273682,3.532391577,7.064783155,6.81246947,1.009254736,5.55090105,6.81246947,0.024699114,0.025819255,0.024549405,0.023246621,0.024724939,0.025654408,0.026062989,0.024909692,0.023576485,0.023896641,0.023978528,0.025114668,0.023731259,0.024842454,0.024842363,0.024262059,0.026378975,0.02562284,0.025035954,0.026442116,0.023546308,0.024096168,0.026065716,0.024864721,0.024394028,0.025055524,0.02601046,0.025794908,0.025271512,0.025196205,1
sp|Q88YH4_p|TPIS_LACPL,8.982515368,1.585149771,2.906107913,4.491257684,0.792574885,2.641916285,5.548024198,5.283832569,0.792574885,3.962874427,4.491257684,4.491257684,1.320958142,1.849341399,2.377724656,4.491257684,2.377724656,0.792574885,1.849341399,5.548024198,0.023507624,0.025222725,0.02555788,0.023878308,0.024854386,0.024626504,0.025858612,0.023387865,0.024156808,0.024333958,0.024505686,0.024195717,0.026112569,0.024583232,0.023857991,0.023553574,0.026002425,0.025897363,0.024799289,0.02311274,0.024569883,0.024070996,0.02352834,0.022665329,0.024173717,0.025665878,0.026372588,0.02316057,0.025348751,0.024247065,1
tr|A0R1D2_p|A0R1D2_MYCS2,13.18738314,9.050164898,2.06860912,7.240131919,0.77572842,3.361489819,5.688675079,9.308741038,1.81003298,3.620065959,11.37735016,1.2928807,2.32718526,1.55145684,6.722979639,5.688675079,7.757284199,0.51715228,0.77572842,10.86019788,0.025210638,0.024325969,0.026412352,0.026421482,0.024887572,0.024260446,0.024195729,0.023936213,0.024061997,0.024509867,0.024968974,0.025332258,0.025383846,0.023530191,0.024834232,0.023843602,0.024213782,0.024688932,0.023786838,0.024372493,0.025428602,0.024242577,0.02580846,0.024720749,0.023753041,0.025093175,0.023957207,0.024109526,0.0261114,0.02502171,1
sp|Q07637_p|KPYK_LACLA,12.50311119,6.634303896,6.634303896,7.654966034,0.255165534,2.806820879,10.46178691,11.48244905,1.786158741,10.71695245,7.910131569,8.165297103,4.082648552,4.337814086,4.592979621,6.379138362,8.675628172,0.510331069,1.530993207,10.97211798,0.026492933,0.025594919,0.023811537,0.024688196,0.025802499,0.024059243,0.024546873,0.025021812,0.025885921,0.025767755,0.025700582,0.024862034,0.024613292,0.025462345,0.024438804,0.025249064,0.025809917,0.024032744,0.024644103,0.025132916,0.025273812,0.023150802,0.024438044,0.025453999,0.023998407,0.025489966,0.024179779,0.022856541,0.025406284,0.022969345,1
sp|A0R1C2_p|DHE2_MYCS2,47.27464983,31.27767236,9.31167345,31.75519407,1.671326004,9.550434308,21.96599891,27.69625949,8.35663002,19.33962947,41.06686753,9.550434308,6.446543158,10.98299945,17.19078175,21.24971634,20.2946729,4.775217154,9.550434308,31.27767236,0.025106509,0.02554374,0.025435018,0.024452712,0.026214788,0.025935714,0.025325382,0.024950977,0.026301369,0.025754631,0.024506116,0.025258703,0.024383826,0.025261046,0.025936366,0.025109973,0.024970764,0.025502037,0.026071435,0.026169508,0.025052301,0.025375076,0.025248577,0.025034196,0.025095364,0.025013825,0.025376768,0.025824746,0.02538254,0.025645134,1
tr|Q8E736_p|Q8E736_STRA3,9.020456964,2.122460462,2.918383136,3.448998251,0,2.653075578,6.632688944,9.020456964,1.326537789,9.55107208,5.836766271,5.306151156,1.326537789,1.857152904,3.448998251,5.040843598,4.77553604,0.530615116,2.38776802,4.510228482,0.024098469,0.026227893,0.023473184,0.022312207,0.02547142,0.025774253,0.024148041,0.022436674,0.024309363,0.025015951,0.023713971,0.023111792,0.023472708,0.024709346,0.025450799,0.024164388,0.023045957,0.024426941,0.02609362,0.024856761,0.023490933,0.028180945,0.024561163,0.024097176,0.025774803,0.024437061,0.024088129,0.023841016,0.024320212,0.025587267,1
tr|Q9CI26_p|Q9CI26_LACLA,11.04587957,1.885881878,2.155293575,3.502352059,0,1.616470181,6.196469028,9.968232783,1.616470181,7.004704118,6.735292421,6.465880724,1.347058484,2.694116968,3.771763756,4.579998846,5.11882224,0,2.694116968,5.11882224,0.024127001,0.024165691,0.024420881,0.02403141,0.024541819,0.024447349,0.022439404,0.023980795,0.023560342,0.025973578,0.023614567,0.023868029,0.023043666,0.02282995,0.025380227,0.024350115,0.024790811,0.024274925,0.025796586,0.024731635,0.023897095,0.026862899,0.024714507,0.025908595,0.024684669,0.023732766,0.021481355,0.025493492,0.024461963,0.024982182,1
sp|P9WQB1_p|DHA_MYCTU,15.7088814,5.146012871,2.437585044,5.146012871,1.354213913,2.437585044,4.875170088,10.02118296,2.708427827,4.06264174,10.02118296,2.97927061,2.166742261,2.437585044,4.875170088,4.333484523,7.583597915,0.541685565,2.708427827,8.937811829,0.025646487,0.024838285,0.02430305,0.02303816,0.023771881,0.02624373,0.023660643,0.023752212,0.025779386,0.025642366,0.024502158,0.023514072,0.022664161,0.024630078,0.023761569,0.024423892,0.022773193,0.023607542,0.023884516,0.023871062,0.023340899,0.02513885,0.024678182,0.024994459,0.025262548,0.022867032,0.025606144,0.023506819,0.025282605,0.024171238,1
sp|Q88VJ2_p|LDHD_LACPL,7.965250854,2.826379335,5.652758671,8.22219443,0,2.569435759,4.881927943,4.881927943,1.28471788,4.881927943,7.708307278,6.680532975,2.569435759,3.854153639,2.569435759,2.312492184,5.395815095,0.513887152,3.340266487,7.194420126,0.026712749,0.026744749,0.024006053,0.024701292,0.025268206,0.026372479,0.024490569,0.023817138,0.025011927,0.023452726,0.024282704,0.02448155,0.024817597,0.024273814,0.023856567,0.024162707,0.024084022,0.024583487,0.025171812,0.02373658,0.02530625,0.026942863,0.023740987,0.024045484,0.026332396,0.024498095,0.024470597,0.023524326,0.024464328,0.02570237,1
sp|A0QUX8_p|ILVC_MYCS2,8.657495231,3.310218765,2.291689914,5.856540892,0.509264425,2.80095434,7.638966381,9.166759657,1.782425489,5.347276466,7.384334168,5.601908679,2.291689914,3.055586552,3.055586552,3.564850978,3.81948319,0.509264425,2.037057702,7.129701955,0.025773342,0.026012107,0.025608229,0.023015655,0.026083136,0.025230283,0.024727323,0.025239162,0.024449676,0.023784162,0.024245874,0.025687288,0.025745531,0.025859268,0.025197162,0.023721642,0.024360006,0.025731389,0.02166443,0.025554606,0.024200673,0.025464501,0.024350867,0.026023561,0.024702104,0.02486834,0.022605072,0.025030348,0.025701141,0.02473091,1
sp|Q9ZHC5_p|DBH_MYCS2,14.79374615,3.259638982,0.75222438,1.253707301,0,1.002965841,1.002965841,2.758156061,0.25074146,1.002965841,0.75222438,10.78188279,0.50148292,1.002965841,4.011863362,0.75222438,4.513346282,0,0,3.761121902,0.024148124,0.030705739,0.026678835,0.021203392,0.020544313,0.026730459,0.030095421,0.024945987,0.016585899,0.022112891,0.030209698,0.02944702,0.021666176,0.017647497,0.027360311,0.029525084,0.026278766,0.016959513,0.020895776,0.029575785,0.028705579,0.023035744,0.018631032,0.02452972,0.03107541,0.027453605,0.018844931,0.023016103,0.029739734,0.030909997,1
sp|P9WHW3_p|PPIA_MYCTU,4.65037907,1.91486197,2.46196539,3.28262052,0.27355171,1.91486197,1.64131026,6.01813762,1.64131026,3.00906881,2.18841368,1.91486197,0.82065513,3.00906881,3.28262052,2.7355171,4.92393078,0,1.09420684,3.00906881,0.022754259,0.024250578,0.023106839,0.023488821,0.023355689,0.023835152,0.025117076,0.024407363,0.025257251,0.025443683,0.02408034,0.024867805,0.02517967,0.021861867,0.022905976,0.023286692,0.024442139,0.024167627,0.025951778,0.026084373,0.026443499,0.026301454,0.023282404,0.024385092,0.026773488,0.023324957,0.023515002,0.024108958,0.021733623,0.022734836,1
tr|A0R409_p|A0R409_MYCS2,1.677319419,1.677319419,0.47923412,1.677319419,0,0.718851179,2.635787658,4.313107077,0.47923412,2.156553538,2.156553538,0.718851179,0.47923412,0.958468239,2.396170598,0.958468239,1.677319419,0.47923412,0.718851179,2.396170598,0.024933487,0.024594108,0.029416953,0.024110298,0.024160361,0.024353488,0.022551461,0.025243694,0.026361203,0.025350964,0.023234091,0.025295511,0.025929346,0.026209784,0.027316309,0.024107319,0.024020166,0.022668902,0.026636217,0.026660913,0.025329878,0.025042526,0.020981688,0.027079695,0.027209393,0.028463,0.025660387,0.025293676,0.026033474,0.026134648,1
sp|P9WG55_p|TIG_MYCTU,15.22535619,8.373945907,2.283803429,10.15023746,0,7.612678097,11.92652902,6.597654351,1.015023746,4.313850922,11.16526121,3.552583112,0.76126781,3.806339048,5.582630604,7.866434033,6.090142478,0,1.522535619,10.4039934,0.028001146,0.025988066,0.026142364,0.024079504,0.023543854,0.025668493,0.025932317,0.023733605,0.024056105,0.024698802,0.025809348,0.022800581,0.024994503,0.025109829,0.024703116,0.025697606,0.023855918,0.023703153,0.027096507,0.02426659,0.024317237,0.025126363,0.023298326,0.02591162,0.025991979,0.0245785,0.024201669,0.022087294,0.025236837,0.02561283,1
sp|A0R199_p|TIG_MYCS2,12.06410029,6.294313195,2.622630498,9.965995892,0,7.605628444,16.78483519,6.556576245,1.311315249,6.032050145,11.80183724,5.769787095,1.311315249,3.671682697,5.245260996,6.294313195,7.867891493,0,1.049052199,10.75278504,0.027903084,0.026279373,0.023887625,0.024250239,0.024638274,0.025617046,0.024249951,0.024396899,0.023632119,0.02484968,0.024189392,0.02272969,0.025064074,0.024322531,0.02429021,0.024577465,0.022851114,0.024620348,0.025884398,0.023964376,0.024156005,0.025057979,0.023196811,0.024643188,0.025290042,0.023899572,0.024199206,0.022794317,0.026622727,0.025679214,1
sp|Q88VE1_p|TIG_LACPL,11.42737919,3.11655796,4.155410614,11.94680551,0,7.012255411,14.28422399,5.453976431,1.298565817,5.453976431,7.791394901,11.94680551,2.077705307,3.376271124,3.89569745,3.89569745,4.934550104,0.519426327,2.856844797,8.830247554,0.025948861,0.026179495,0.026230372,0.022414084,0.024922518,0.025490538,0.025666392,0.023296473,0.024664133,0.024378668,0.02471419,0.024326986,0.025029169,0.023981262,0.024010627,0.024116765,0.025467575,0.023389794,0.026298113,0.024896795,0.023358543,0.025049839,0.025009678,0.025855805,0.02515037,0.023013733,0.027505078,0.023376383,0.024444457,0.022100141,1
sp|A0QVB9_p|EFTS_MYCS2,12.46380544,3.66582513,1.955106736,5.376543524,0,1.955106736,6.10970855,4.398990156,0.488776684,2.44388342,6.10970855,5.865320208,0.488776684,1.710718394,1.466330052,1.22194171,3.66582513,0,1.466330052,6.354096892,0.026192137,0.027282026,0.024879543,0.025342053,0.025040054,0.025244458,0.025983297,0.02485944,0.026062431,0.02618971,0.024231653,0.024750958,0.026290551,0.02611078,0.023510622,0.023724878,0.026305805,0.024242437,0.023817184,0.025259024,0.024787376,0.024324456,0.024274192,0.023771526,0.026285149,0.025670133,0.026468274,0.026429196,0.024761245,0.023521069,1
sp|Q88VJ5_p|EFTS_LACPL,9.219823286,2.304955821,2.817168226,6.40265506,0.256106202,2.304955821,7.939292274,4.866017845,1.02442481,4.35380544,3.841593036,8.195398476,1.792743417,2.048849619,1.02442481,3.841593036,3.073274429,0.256106202,0.512212405,8.707610881,0.024655911,0.02794537,0.025824766,0.024802897,0.024097937,0.026158377,0.024714709,0.02488639,0.026035325,0.026244957,0.021009751,0.022137999,0.025586657,0.025897429,0.024675695,0.02450595,0.024137241,0.024581605,0.023690679,0.02404894,0.025551091,0.02477857,0.024366024,0.025254864,0.025812963,0.024103034,0.024125758,0.024660798,0.026352184,0.023249929,1
